Datetime (UTC),Country,Zone name,Zone id,carbon_intensity,Carbon intensity gCOâ‚‚eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method,date
2024-10-01 00:00:00,Denmark,Denmark,DK,49.19,84.23,93.27,85.68,entsoe.eu,False,,2024-10-01 00:00:00
2024-10-01 01:00:00,Denmark,Denmark,DK,49.38,84.9,93.17,84.98,entsoe.eu,False,,2024-10-01 01:00:00
2024-10-01 02:00:00,Denmark,Denmark,DK,47.2,81.59,93.45,85.31,entsoe.eu,False,,2024-10-01 02:00:00
2024-10-01 03:00:00,Denmark,Denmark,DK,30.32,60.95,95.44,90.1,entsoe.eu,False,,2024-10-01 03:00:00
2024-10-01 04:00:00,Denmark,Denmark,DK,20.13,51.56,96.67,91.16,entsoe.eu,False,,2024-10-01 04:00:00
2024-10-01 05:00:00,Denmark,Denmark,DK,20.69,51.78,96.43,91.37,entsoe.eu,False,,2024-10-01 05:00:00
2024-10-01 06:00:00,Denmark,Denmark,DK,22.28,52.54,96.04,91.31,entsoe.eu,False,,2024-10-01 06:00:00
2024-10-01 07:00:00,Denmark,Denmark,DK,20.99,50.78,96.28,91.7,entsoe.eu,False,,2024-10-01 07:00:00
2024-10-01 08:00:00,Denmark,Denmark,DK,22.26,52.31,96.08,91.96,entsoe.eu,False,,2024-10-01 08:00:00
2024-10-01 09:00:00,Denmark,Denmark,DK,20.71,51.62,96.26,92.74,entsoe.eu,False,,2024-10-01 09:00:00
2024-10-01 10:00:00,Denmark,Denmark,DK,19.39,50.57,96.44,93.07,entsoe.eu,False,,2024-10-01 10:00:00
2024-10-01 11:00:00,Denmark,Denmark,DK,17.09,47.26,96.93,93.49,entsoe.eu,False,,2024-10-01 11:00:00
2024-10-01 12:00:00,Denmark,Denmark,DK,18.78,49.2,96.6,92.6,entsoe.eu,False,,2024-10-01 12:00:00
2024-10-01 13:00:00,Denmark,Denmark,DK,19.19,50.06,96.54,92.16,entsoe.eu,False,,2024-10-01 13:00:00
2024-10-01 14:00:00,Denmark,Denmark,DK,19.38,49.8,96.41,90.91,entsoe.eu,False,,2024-10-01 14:00:00
2024-10-01 15:00:00,Denmark,Denmark,DK,22.95,53.78,95.91,90.32,entsoe.eu,False,,2024-10-01 15:00:00
2024-10-01 16:00:00,Denmark,Denmark,DK,24.94,59.04,95.57,89.81,entsoe.eu,False,,2024-10-01 16:00:00
2024-10-01 17:00:00,Denmark,Denmark,DK,34.51,73.21,93.33,87.87,entsoe.eu,False,,2024-10-01 17:00:00
2024-10-01 18:00:00,Denmark,Denmark,DK,31.06,67.52,94.22,88.53,entsoe.eu,False,,2024-10-01 18:00:00
2024-10-01 19:00:00,Denmark,Denmark,DK,27.83,63.69,94.84,88.01,entsoe.eu,False,,2024-10-01 19:00:00
2024-10-01 20:00:00,Denmark,Denmark,DK,23.24,56.82,95.74,88.54,entsoe.eu,False,,2024-10-01 20:00:00
2024-10-01 21:00:00,Denmark,Denmark,DK,21.84,56.7,96.09,89.42,entsoe.eu,False,,2024-10-01 21:00:00
2024-10-01 22:00:00,Denmark,Denmark,DK,22.94,58.05,95.91,89.1,entsoe.eu,False,,2024-10-01 22:00:00
2024-10-01 23:00:00,Denmark,Denmark,DK,27.3,62.06,95.16,89.14,entsoe.eu,False,,2024-10-01 23:00:00
2024-10-02 00:00:00,Denmark,Denmark,DK,27.79,62.6,95.18,89.52,entsoe.eu,False,,2024-10-02 00:00:00
2024-10-02 01:00:00,Denmark,Denmark,DK,27.98,62.7,95.28,89.02,entsoe.eu,False,,2024-10-02 01:00:00
2024-10-02 02:00:00,Denmark,Denmark,DK,27.01,61.42,95.42,89.07,entsoe.eu,False,,2024-10-02 02:00:00
2024-10-02 03:00:00,Denmark,Denmark,DK,33.79,69.82,94.56,88.23,entsoe.eu,False,,2024-10-02 03:00:00
2024-10-02 04:00:00,Denmark,Denmark,DK,32.97,67.85,94.59,88.09,entsoe.eu,False,,2024-10-02 04:00:00
2024-10-02 05:00:00,Denmark,Denmark,DK,36.28,74.19,94.04,88.23,entsoe.eu,False,,2024-10-02 05:00:00
2024-10-02 06:00:00,Denmark,Denmark,DK,67.95,112.38,89.96,85.87,entsoe.eu,False,,2024-10-02 06:00:00
2024-10-02 07:00:00,Denmark,Denmark,DK,50.8,92.46,91.99,87.26,entsoe.eu,False,,2024-10-02 07:00:00
2024-10-02 08:00:00,Denmark,Denmark,DK,29.13,67.97,95.1,92.63,entsoe.eu,False,,2024-10-02 08:00:00
2024-10-02 09:00:00,Denmark,Denmark,DK,25.83,64.71,95.65,94.9,entsoe.eu,False,,2024-10-02 09:00:00
2024-10-02 10:00:00,Denmark,Denmark,DK,27.29,67.51,95.57,95.04,entsoe.eu,False,,2024-10-02 10:00:00
2024-10-02 11:00:00,Denmark,Denmark,DK,27.56,69.23,95.56,94.14,entsoe.eu,False,,2024-10-02 11:00:00
2024-10-02 12:00:00,Denmark,Denmark,DK,29.58,71.79,95.18,92.25,entsoe.eu,False,,2024-10-02 12:00:00
2024-10-02 13:00:00,Denmark,Denmark,DK,31.25,72.55,94.69,90.0,entsoe.eu,False,,2024-10-02 13:00:00
2024-10-02 14:00:00,Denmark,Denmark,DK,39.66,82.33,92.9,87.72,entsoe.eu,False,,2024-10-02 14:00:00
2024-10-02 15:00:00,Denmark,Denmark,DK,61.96,108.86,88.91,83.73,entsoe.eu,False,,2024-10-02 15:00:00
2024-10-02 16:00:00,Denmark,Denmark,DK,67.83,117.07,87.86,81.56,entsoe.eu,False,,2024-10-02 16:00:00
2024-10-02 17:00:00,Denmark,Denmark,DK,58.67,107.26,89.76,83.01,entsoe.eu,False,,2024-10-02 17:00:00
2024-10-02 18:00:00,Denmark,Denmark,DK,55.03,106.62,90.24,83.47,entsoe.eu,False,,2024-10-02 18:00:00
2024-10-02 19:00:00,Denmark,Denmark,DK,60.0,111.44,89.06,81.76,entsoe.eu,False,,2024-10-02 19:00:00
2024-10-02 20:00:00,Denmark,Denmark,DK,54.37,105.05,90.53,83.42,entsoe.eu,False,,2024-10-02 20:00:00
2024-10-02 21:00:00,Denmark,Denmark,DK,37.83,83.53,93.69,85.82,entsoe.eu,False,,2024-10-02 21:00:00
2024-10-02 22:00:00,Denmark,Denmark,DK,36.27,77.52,94.0,86.4,entsoe.eu,False,,2024-10-02 22:00:00
2024-10-02 23:00:00,Denmark,Denmark,DK,32.19,71.39,94.6,86.15,entsoe.eu,False,,2024-10-02 23:00:00
2024-10-03 00:00:00,Denmark,Denmark,DK,32.28,69.99,94.75,85.04,entsoe.eu,False,,2024-10-03 00:00:00
2024-10-03 01:00:00,Denmark,Denmark,DK,27.88,68.61,95.25,85.46,entsoe.eu,False,,2024-10-03 01:00:00
2024-10-03 02:00:00,Denmark,Denmark,DK,38.1,77.89,94.09,85.17,entsoe.eu,False,,2024-10-03 02:00:00
2024-10-03 03:00:00,Denmark,Denmark,DK,36.33,74.71,94.31,85.06,entsoe.eu,False,,2024-10-03 03:00:00
2024-10-03 04:00:00,Denmark,Denmark,DK,52.63,94.04,92.44,84.15,entsoe.eu,False,,2024-10-03 04:00:00
2024-10-03 05:00:00,Denmark,Denmark,DK,65.13,110.07,90.85,82.82,entsoe.eu,False,,2024-10-03 05:00:00
2024-10-03 06:00:00,Denmark,Denmark,DK,63.35,112.87,91.25,84.17,entsoe.eu,False,,2024-10-03 06:00:00
2024-10-03 07:00:00,Denmark,Denmark,DK,47.14,92.12,93.04,86.34,entsoe.eu,False,,2024-10-03 07:00:00
2024-10-03 08:00:00,Denmark,Denmark,DK,30.04,72.85,95.01,88.94,entsoe.eu,False,,2024-10-03 08:00:00
2024-10-03 09:00:00,Denmark,Denmark,DK,27.28,71.48,95.25,89.08,entsoe.eu,False,,2024-10-03 09:00:00
2024-10-03 10:00:00,Denmark,Denmark,DK,27.31,71.21,95.28,89.14,entsoe.eu,False,,2024-10-03 10:00:00
2024-10-03 11:00:00,Denmark,Denmark,DK,30.76,75.89,94.69,89.55,entsoe.eu,False,,2024-10-03 11:00:00
2024-10-03 12:00:00,Denmark,Denmark,DK,30.33,74.55,94.65,89.42,entsoe.eu,False,,2024-10-03 12:00:00
2024-10-03 13:00:00,Denmark,Denmark,DK,32.2,75.18,94.36,87.36,entsoe.eu,False,,2024-10-03 13:00:00
2024-10-03 14:00:00,Denmark,Denmark,DK,37.31,84.54,93.64,84.53,entsoe.eu,False,,2024-10-03 14:00:00
2024-10-03 15:00:00,Denmark,Denmark,DK,65.68,124.05,90.0,80.41,entsoe.eu,False,,2024-10-03 15:00:00
2024-10-03 16:00:00,Denmark,Denmark,DK,118.9,179.9,83.86,74.19,entsoe.eu,False,,2024-10-03 16:00:00
2024-10-03 17:00:00,Denmark,Denmark,DK,121.03,182.49,83.76,74.64,entsoe.eu,False,,2024-10-03 17:00:00
2024-10-03 18:00:00,Denmark,Denmark,DK,114.1,177.19,83.54,73.86,entsoe.eu,False,,2024-10-03 18:00:00
2024-10-03 19:00:00,Denmark,Denmark,DK,108.86,173.03,83.53,73.47,entsoe.eu,False,,2024-10-03 19:00:00
2024-10-03 20:00:00,Denmark,Denmark,DK,98.24,163.44,86.24,75.69,entsoe.eu,False,,2024-10-03 20:00:00
2024-10-03 21:00:00,Denmark,Denmark,DK,96.31,157.98,86.72,74.69,entsoe.eu,False,,2024-10-03 21:00:00
2024-10-03 22:00:00,Denmark,Denmark,DK,97.96,159.3,86.45,73.39,entsoe.eu,False,,2024-10-03 22:00:00
2024-10-03 23:00:00,Denmark,Denmark,DK,99.77,159.81,86.29,72.83,entsoe.eu,False,,2024-10-03 23:00:00
2024-10-04 00:00:00,Denmark,Denmark,DK,89.79,150.42,87.23,74.15,entsoe.eu,False,,2024-10-04 00:00:00
2024-10-04 01:00:00,Denmark,Denmark,DK,66.4,125.94,89.19,76.34,entsoe.eu,False,,2024-10-04 01:00:00
2024-10-04 02:00:00,Denmark,Denmark,DK,67.54,127.65,88.45,75.25,entsoe.eu,False,,2024-10-04 02:00:00
2024-10-04 03:00:00,Denmark,Denmark,DK,66.6,128.35,88.22,75.16,entsoe.eu,False,,2024-10-04 03:00:00
2024-10-04 04:00:00,Denmark,Denmark,DK,100.7,169.49,81.55,71.01,entsoe.eu,False,,2024-10-04 04:00:00
2024-10-04 05:00:00,Denmark,Denmark,DK,111.67,185.43,78.72,69.85,entsoe.eu,False,,2024-10-04 05:00:00
2024-10-04 06:00:00,Denmark,Denmark,DK,155.92,228.0,77.04,71.69,entsoe.eu,False,,2024-10-04 06:00:00
2024-10-04 07:00:00,Denmark,Denmark,DK,127.26,193.71,80.76,75.91,entsoe.eu,False,,2024-10-04 07:00:00
2024-10-04 08:00:00,Denmark,Denmark,DK,74.63,139.17,87.3,81.68,entsoe.eu,False,,2024-10-04 08:00:00
2024-10-04 09:00:00,Denmark,Denmark,DK,55.18,116.03,89.83,83.96,entsoe.eu,False,,2024-10-04 09:00:00
2024-10-04 10:00:00,Denmark,Denmark,DK,45.15,103.53,92.02,86.39,entsoe.eu,False,,2024-10-04 10:00:00
2024-10-04 11:00:00,Denmark,Denmark,DK,44.03,98.14,92.24,85.87,entsoe.eu,False,,2024-10-04 11:00:00
2024-10-04 12:00:00,Denmark,Denmark,DK,45.5,102.45,91.93,85.48,entsoe.eu,False,,2024-10-04 12:00:00
2024-10-04 13:00:00,Denmark,Denmark,DK,56.64,113.44,90.01,82.86,entsoe.eu,False,,2024-10-04 13:00:00
2024-10-04 14:00:00,Denmark,Denmark,DK,72.94,135.78,86.48,77.38,entsoe.eu,False,,2024-10-04 14:00:00
2024-10-04 15:00:00,Denmark,Denmark,DK,89.02,155.55,82.99,72.14,entsoe.eu,False,,2024-10-04 15:00:00
2024-10-04 16:00:00,Denmark,Denmark,DK,103.49,171.57,79.89,67.17,entsoe.eu,False,,2024-10-04 16:00:00
2024-10-04 17:00:00,Denmark,Denmark,DK,90.05,159.06,82.42,69.4,entsoe.eu,False,,2024-10-04 17:00:00
2024-10-04 18:00:00,Denmark,Denmark,DK,93.67,156.16,83.06,69.8,entsoe.eu,False,,2024-10-04 18:00:00
2024-10-04 19:00:00,Denmark,Denmark,DK,84.69,148.03,85.13,71.32,entsoe.eu,False,,2024-10-04 19:00:00
2024-10-04 20:00:00,Denmark,Denmark,DK,86.6,150.63,84.74,71.69,entsoe.eu,False,,2024-10-04 20:00:00
2024-10-04 21:00:00,Denmark,Denmark,DK,85.12,148.81,85.05,71.81,entsoe.eu,False,,2024-10-04 21:00:00
2024-10-04 22:00:00,Denmark,Denmark,DK,79.29,142.65,86.73,72.96,entsoe.eu,False,,2024-10-04 22:00:00
2024-10-04 23:00:00,Denmark,Denmark,DK,53.29,113.78,90.74,74.89,entsoe.eu,False,,2024-10-04 23:00:00
2024-10-05 00:00:00,Denmark,Denmark,DK,52.44,112.1,91.3,75.88,entsoe.eu,False,,2024-10-05 00:00:00
2024-10-05 01:00:00,Denmark,Denmark,DK,63.64,125.47,88.98,74.27,entsoe.eu,False,,2024-10-05 01:00:00
2024-10-05 02:00:00,Denmark,Denmark,DK,59.84,121.17,89.11,74.71,entsoe.eu,False,,2024-10-05 02:00:00
2024-10-05 03:00:00,Denmark,Denmark,DK,51.05,104.86,91.53,76.42,entsoe.eu,False,,2024-10-05 03:00:00
2024-10-05 04:00:00,Denmark,Denmark,DK,51.69,109.8,91.25,75.69,entsoe.eu,False,,2024-10-05 04:00:00
2024-10-05 05:00:00,Denmark,Denmark,DK,72.98,132.74,88.52,74.63,entsoe.eu,False,,2024-10-05 05:00:00
2024-10-05 06:00:00,Denmark,Denmark,DK,89.85,152.47,85.71,73.9,entsoe.eu,False,,2024-10-05 06:00:00
2024-10-05 07:00:00,Denmark,Denmark,DK,84.54,141.75,86.15,74.55,entsoe.eu,False,,2024-10-05 07:00:00
2024-10-05 08:00:00,Denmark,Denmark,DK,51.43,103.64,91.0,80.19,entsoe.eu,False,,2024-10-05 08:00:00
2024-10-05 09:00:00,Denmark,Denmark,DK,41.28,90.63,92.6,82.58,entsoe.eu,False,,2024-10-05 09:00:00
2024-10-05 10:00:00,Denmark,Denmark,DK,40.01,88.32,92.81,83.11,entsoe.eu,False,,2024-10-05 10:00:00
2024-10-05 11:00:00,Denmark,Denmark,DK,37.64,82.77,93.21,81.63,entsoe.eu,False,,2024-10-05 11:00:00
2024-10-05 12:00:00,Denmark,Denmark,DK,37.12,82.92,93.31,81.53,entsoe.eu,False,,2024-10-05 12:00:00
2024-10-05 13:00:00,Denmark,Denmark,DK,40.41,90.26,92.7,81.87,entsoe.eu,False,,2024-10-05 13:00:00
2024-10-05 14:00:00,Denmark,Denmark,DK,50.02,105.09,90.87,79.7,entsoe.eu,False,,2024-10-05 14:00:00
2024-10-05 15:00:00,Denmark,Denmark,DK,75.77,137.62,86.13,74.29,entsoe.eu,False,,2024-10-05 15:00:00
2024-10-05 16:00:00,Denmark,Denmark,DK,88.67,152.3,82.68,69.9,entsoe.eu,False,,2024-10-05 16:00:00
2024-10-05 17:00:00,Denmark,Denmark,DK,111.78,176.19,78.51,66.44,entsoe.eu,False,,2024-10-05 17:00:00
2024-10-05 18:00:00,Denmark,Denmark,DK,111.17,178.05,79.36,67.97,entsoe.eu,False,,2024-10-05 18:00:00
2024-10-05 19:00:00,Denmark,Denmark,DK,98.96,158.26,81.48,68.88,entsoe.eu,False,,2024-10-05 19:00:00
2024-10-05 20:00:00,Denmark,Denmark,DK,74.27,131.6,85.69,71.92,entsoe.eu,False,,2024-10-05 20:00:00
2024-10-05 21:00:00,Denmark,Denmark,DK,45.44,97.45,91.51,75.87,entsoe.eu,False,,2024-10-05 21:00:00
2024-10-05 22:00:00,Denmark,Denmark,DK,48.43,94.7,90.75,75.04,entsoe.eu,False,,2024-10-05 22:00:00
2024-10-05 23:00:00,Denmark,Denmark,DK,40.17,84.92,92.28,76.2,entsoe.eu,False,,2024-10-05 23:00:00
2024-10-06 00:00:00,Denmark,Denmark,DK,38.26,83.69,92.67,76.33,entsoe.eu,False,,2024-10-06 00:00:00
2024-10-06 01:00:00,Denmark,Denmark,DK,40.29,85.08,92.36,76.31,entsoe.eu,False,,2024-10-06 01:00:00
2024-10-06 02:00:00,Denmark,Denmark,DK,36.86,82.33,93.01,76.9,entsoe.eu,False,,2024-10-06 02:00:00
2024-10-06 03:00:00,Denmark,Denmark,DK,35.13,79.07,93.39,77.73,entsoe.eu,False,,2024-10-06 03:00:00
2024-10-06 04:00:00,Denmark,Denmark,DK,35.48,76.52,93.3,77.84,entsoe.eu,False,,2024-10-06 04:00:00
2024-10-06 05:00:00,Denmark,Denmark,DK,48.16,91.5,90.85,75.81,entsoe.eu,False,,2024-10-06 05:00:00
2024-10-06 06:00:00,Denmark,Denmark,DK,41.53,88.74,92.89,82.35,entsoe.eu,False,,2024-10-06 06:00:00
2024-10-06 07:00:00,Denmark,Denmark,DK,45.39,95.57,92.67,83.07,entsoe.eu,False,,2024-10-06 07:00:00
2024-10-06 08:00:00,Denmark,Denmark,DK,40.3,91.2,92.8,83.85,entsoe.eu,False,,2024-10-06 08:00:00
2024-10-06 09:00:00,Denmark,Denmark,DK,42.44,93.55,93.11,83.98,entsoe.eu,False,,2024-10-06 09:00:00
2024-10-06 10:00:00,Denmark,Denmark,DK,48.22,100.22,92.49,85.8,entsoe.eu,False,,2024-10-06 10:00:00
2024-10-06 11:00:00,Denmark,Denmark,DK,51.77,106.73,91.83,86.99,entsoe.eu,False,,2024-10-06 11:00:00
2024-10-06 12:00:00,Denmark,Denmark,DK,76.76,135.57,88.6,87.64,entsoe.eu,False,,2024-10-06 12:00:00
2024-10-06 13:00:00,Denmark,Denmark,DK,68.42,127.15,89.28,85.24,entsoe.eu,False,,2024-10-06 13:00:00
2024-10-06 14:00:00,Denmark,Denmark,DK,50.15,103.96,91.24,82.47,entsoe.eu,False,,2024-10-06 14:00:00
2024-10-06 15:00:00,Denmark,Denmark,DK,66.2,126.69,88.38,80.2,entsoe.eu,False,,2024-10-06 15:00:00
2024-10-06 16:00:00,Denmark,Denmark,DK,67.6,122.82,88.54,78.64,entsoe.eu,False,,2024-10-06 16:00:00
2024-10-06 17:00:00,Denmark,Denmark,DK,59.07,108.54,90.09,80.94,entsoe.eu,False,,2024-10-06 17:00:00
2024-10-06 18:00:00,Denmark,Denmark,DK,45.77,88.69,92.28,83.71,entsoe.eu,False,,2024-10-06 18:00:00
2024-10-06 19:00:00,Denmark,Denmark,DK,47.97,91.05,91.68,84.78,entsoe.eu,False,,2024-10-06 19:00:00
2024-10-06 20:00:00,Denmark,Denmark,DK,39.07,80.91,93.05,86.98,entsoe.eu,False,,2024-10-06 20:00:00
2024-10-06 21:00:00,Denmark,Denmark,DK,49.97,93.42,91.45,86.15,entsoe.eu,False,,2024-10-06 21:00:00
2024-10-06 22:00:00,Denmark,Denmark,DK,63.74,106.14,90.42,83.64,entsoe.eu,False,,2024-10-06 22:00:00
2024-10-06 23:00:00,Denmark,Denmark,DK,68.59,111.92,89.78,82.53,entsoe.eu,False,,2024-10-06 23:00:00
2024-10-07 00:00:00,Denmark,Denmark,DK,79.83,125.98,88.07,80.68,entsoe.eu,False,,2024-10-07 00:00:00
2024-10-07 01:00:00,Denmark,Denmark,DK,78.29,123.19,87.78,79.38,entsoe.eu,False,,2024-10-07 01:00:00
2024-10-07 02:00:00,Denmark,Denmark,DK,62.31,103.29,90.49,82.42,entsoe.eu,False,,2024-10-07 02:00:00
2024-10-07 03:00:00,Denmark,Denmark,DK,36.41,74.96,93.63,84.67,entsoe.eu,False,,2024-10-07 03:00:00
2024-10-07 04:00:00,Denmark,Denmark,DK,35.92,74.6,93.88,86.04,entsoe.eu,False,,2024-10-07 04:00:00
2024-10-07 05:00:00,Denmark,Denmark,DK,27.38,63.87,95.04,87.38,entsoe.eu,False,,2024-10-07 05:00:00
2024-10-07 06:00:00,Denmark,Denmark,DK,27.29,63.1,95.16,87.93,entsoe.eu,False,,2024-10-07 06:00:00
2024-10-07 07:00:00,Denmark,Denmark,DK,28.33,63.6,95.34,88.49,entsoe.eu,False,,2024-10-07 07:00:00
2024-10-07 08:00:00,Denmark,Denmark,DK,24.36,57.86,95.81,88.46,entsoe.eu,False,,2024-10-07 08:00:00
2024-10-07 09:00:00,Denmark,Denmark,DK,25.67,58.55,95.56,88.44,entsoe.eu,False,,2024-10-07 09:00:00
2024-10-07 10:00:00,Denmark,Denmark,DK,32.38,66.54,94.23,88.42,entsoe.eu,False,,2024-10-07 10:00:00
2024-10-07 11:00:00,Denmark,Denmark,DK,34.14,68.99,93.9,89.01,entsoe.eu,False,,2024-10-07 11:00:00
2024-10-07 12:00:00,Denmark,Denmark,DK,32.49,67.75,94.33,87.75,entsoe.eu,False,,2024-10-07 12:00:00
2024-10-07 13:00:00,Denmark,Denmark,DK,37.88,73.81,93.47,85.73,entsoe.eu,False,,2024-10-07 13:00:00
2024-10-07 14:00:00,Denmark,Denmark,DK,51.23,92.22,90.3,81.49,entsoe.eu,False,,2024-10-07 14:00:00
2024-10-07 15:00:00,Denmark,Denmark,DK,76.71,126.52,84.94,75.48,entsoe.eu,False,,2024-10-07 15:00:00
2024-10-07 16:00:00,Denmark,Denmark,DK,99.69,158.54,80.04,70.17,entsoe.eu,False,,2024-10-07 16:00:00
2024-10-07 17:00:00,Denmark,Denmark,DK,120.41,187.46,76.11,65.93,entsoe.eu,False,,2024-10-07 17:00:00
2024-10-07 18:00:00,Denmark,Denmark,DK,91.4,150.43,83.15,72.4,entsoe.eu,False,,2024-10-07 18:00:00
2024-10-07 19:00:00,Denmark,Denmark,DK,87.16,146.07,84.28,72.39,entsoe.eu,False,,2024-10-07 19:00:00
2024-10-07 20:00:00,Denmark,Denmark,DK,81.1,139.41,85.5,73.38,entsoe.eu,False,,2024-10-07 20:00:00
2024-10-07 21:00:00,Denmark,Denmark,DK,62.88,116.57,89.57,76.01,entsoe.eu,False,,2024-10-07 21:00:00
2024-10-07 22:00:00,Denmark,Denmark,DK,54.95,107.72,90.12,74.87,entsoe.eu,False,,2024-10-07 22:00:00
2024-10-07 23:00:00,Denmark,Denmark,DK,70.39,126.07,87.54,72.07,entsoe.eu,False,,2024-10-07 23:00:00
2024-10-08 00:00:00,Denmark,Denmark,DK,67.89,122.94,88.1,72.63,entsoe.eu,False,,2024-10-08 00:00:00
2024-10-08 01:00:00,Denmark,Denmark,DK,67.65,121.43,88.25,72.47,entsoe.eu,False,,2024-10-08 01:00:00
2024-10-08 02:00:00,Denmark,Denmark,DK,64.83,117.52,88.62,73.62,entsoe.eu,False,,2024-10-08 02:00:00
2024-10-08 03:00:00,Denmark,Denmark,DK,66.34,116.43,88.5,74.25,entsoe.eu,False,,2024-10-08 03:00:00
2024-10-08 04:00:00,Denmark,Denmark,DK,72.17,124.85,87.46,75.56,entsoe.eu,False,,2024-10-08 04:00:00
2024-10-08 05:00:00,Denmark,Denmark,DK,77.25,127.33,87.46,77.69,entsoe.eu,False,,2024-10-08 05:00:00
2024-10-08 06:00:00,Denmark,Denmark,DK,68.42,114.89,89.72,80.1,entsoe.eu,False,,2024-10-08 06:00:00
2024-10-08 07:00:00,Denmark,Denmark,DK,63.2,106.67,91.04,80.95,entsoe.eu,False,,2024-10-08 07:00:00
2024-10-08 08:00:00,Denmark,Denmark,DK,49.86,92.79,92.12,82.63,entsoe.eu,False,,2024-10-08 08:00:00
2024-10-08 09:00:00,Denmark,Denmark,DK,47.56,89.95,91.44,81.96,entsoe.eu,False,,2024-10-08 09:00:00
2024-10-08 10:00:00,Denmark,Denmark,DK,42.7,78.73,92.63,83.06,entsoe.eu,False,,2024-10-08 10:00:00
2024-10-08 11:00:00,Denmark,Denmark,DK,40.55,79.31,93.07,83.56,entsoe.eu,False,,2024-10-08 11:00:00
2024-10-08 12:00:00,Denmark,Denmark,DK,49.48,91.94,91.18,82.07,entsoe.eu,False,,2024-10-08 12:00:00
2024-10-08 13:00:00,Denmark,Denmark,DK,51.8,97.32,90.53,81.63,entsoe.eu,False,,2024-10-08 13:00:00
2024-10-08 14:00:00,Denmark,Denmark,DK,61.64,109.76,88.61,80.01,entsoe.eu,False,,2024-10-08 14:00:00
2024-10-08 15:00:00,Denmark,Denmark,DK,74.25,125.08,86.32,76.54,entsoe.eu,False,,2024-10-08 15:00:00
2024-10-08 16:00:00,Denmark,Denmark,DK,81.0,134.34,84.18,73.34,entsoe.eu,False,,2024-10-08 16:00:00
