Datetime (UTC),Country,Zone name,Zone id,carbon_intensity,Carbon intensity gCOâ‚‚eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method,date
2024-10-24 09:00:00,Denmark,Denmark,DK,62.01,125.97,89.07,84.34,entsoe.eu,False,,2024-10-24 09:00:00
2024-10-24 10:00:00,Denmark,Denmark,DK,58.36,121.86,89.9,85.17,entsoe.eu,False,,2024-10-24 10:00:00
2024-10-24 11:00:00,Denmark,Denmark,DK,57.89,121.52,89.96,85.12,entsoe.eu,False,,2024-10-24 11:00:00
2024-10-24 12:00:00,Denmark,Denmark,DK,59.46,121.64,89.78,84.98,entsoe.eu,False,,2024-10-24 12:00:00
2024-10-24 13:00:00,Denmark,Denmark,DK,77.68,140.98,87.25,82.67,entsoe.eu,False,,2024-10-24 13:00:00
2024-10-24 14:00:00,Denmark,Denmark,DK,84.52,154.49,85.56,81.13,entsoe.eu,False,,2024-10-24 14:00:00
2024-10-24 15:00:00,Denmark,Denmark,DK,104.59,176.36,80.7,75.2,entsoe.eu,False,,2024-10-24 15:00:00
2024-10-24 16:00:00,Denmark,Denmark,DK,90.78,159.82,83.67,79.34,entsoe.eu,False,,2024-10-24 16:00:00
2024-10-24 17:00:00,Denmark,Denmark,DK,80.24,145.67,85.69,80.94,entsoe.eu,False,,2024-10-24 17:00:00
2024-10-24 18:00:00,Denmark,Denmark,DK,70.49,131.44,87.79,82.52,entsoe.eu,False,,2024-10-24 18:00:00
2024-10-24 19:00:00,Denmark,Denmark,DK,51.99,112.53,90.5,84.82,entsoe.eu,False,,2024-10-24 19:00:00
2024-10-24 20:00:00,Denmark,Denmark,DK,47.86,99.66,91.77,86.58,entsoe.eu,False,,2024-10-24 20:00:00
2024-10-24 21:00:00,Denmark,Denmark,DK,46.1,99.81,92.27,86.46,entsoe.eu,False,,2024-10-24 21:00:00
2024-10-24 22:00:00,Denmark,Denmark,DK,47.22,100.68,92.1,85.34,entsoe.eu,False,,2024-10-24 22:00:00
2024-10-24 23:00:00,Denmark,Denmark,DK,48.8,107.12,91.85,84.94,entsoe.eu,False,,2024-10-24 23:00:00
2024-10-25 00:00:00,Denmark,Denmark,DK,52.03,106.18,91.31,84.42,entsoe.eu,False,,2024-10-25 00:00:00
2024-10-25 01:00:00,Denmark,Denmark,DK,54.8,111.74,90.67,83.72,entsoe.eu,False,,2024-10-25 01:00:00
2024-10-25 02:00:00,Denmark,Denmark,DK,67.95,127.54,88.46,81.08,entsoe.eu,False,,2024-10-25 02:00:00
2024-10-25 03:00:00,Denmark,Denmark,DK,83.96,152.26,85.45,78.3,entsoe.eu,False,,2024-10-25 03:00:00
2024-10-25 04:00:00,Denmark,Denmark,DK,111.74,183.46,79.6,72.4,entsoe.eu,False,,2024-10-25 04:00:00
2024-10-25 05:00:00,Denmark,Denmark,DK,129.3,205.01,74.07,65.91,entsoe.eu,False,,2024-10-25 05:00:00
2024-10-25 06:00:00,Denmark,Denmark,DK,134.5,212.23,73.73,66.88,entsoe.eu,False,,2024-10-25 06:00:00
2024-10-25 07:00:00,Denmark,Denmark,DK,137.06,205.16,76.19,70.32,entsoe.eu,False,,2024-10-25 07:00:00
2024-10-25 08:00:00,Denmark,Denmark,DK,120.66,188.31,80.46,75.04,entsoe.eu,False,,2024-10-25 08:00:00
2024-10-25 09:00:00,Denmark,Denmark,DK,102.09,165.87,85.31,79.72,entsoe.eu,False,,2024-10-25 09:00:00
2024-10-25 10:00:00,Denmark,Denmark,DK,103.15,168.85,85.39,79.8,entsoe.eu,False,,2024-10-25 10:00:00
2024-10-25 11:00:00,Denmark,Denmark,DK,89.69,148.88,86.92,80.1,entsoe.eu,False,,2024-10-25 11:00:00
2024-10-25 12:00:00,Denmark,Denmark,DK,75.38,130.43,87.59,79.94,entsoe.eu,False,,2024-10-25 12:00:00
2024-10-25 13:00:00,Denmark,Denmark,DK,101.41,164.03,82.98,76.41,entsoe.eu,False,,2024-10-25 13:00:00
2024-10-25 14:00:00,Denmark,Denmark,DK,121.82,190.2,78.16,72.3,entsoe.eu,False,,2024-10-25 14:00:00
2024-10-25 15:00:00,Denmark,Denmark,DK,147.79,227.57,70.84,64.16,entsoe.eu,False,,2024-10-25 15:00:00
2024-10-25 16:00:00,Denmark,Denmark,DK,140.8,219.72,71.6,62.72,entsoe.eu,False,,2024-10-25 16:00:00
2024-10-25 17:00:00,Denmark,Denmark,DK,142.22,217.44,73.11,65.71,entsoe.eu,False,,2024-10-25 17:00:00
2024-10-25 18:00:00,Denmark,Denmark,DK,143.04,219.05,73.13,64.91,entsoe.eu,False,,2024-10-25 18:00:00
2024-10-25 19:00:00,Denmark,Denmark,DK,138.19,212.75,74.41,65.68,entsoe.eu,False,,2024-10-25 19:00:00
2024-10-25 20:00:00,Denmark,Denmark,DK,141.65,216.07,74.27,65.33,entsoe.eu,False,,2024-10-25 20:00:00
2024-10-25 21:00:00,Denmark,Denmark,DK,142.16,212.73,75.87,66.42,entsoe.eu,False,,2024-10-25 21:00:00
2024-10-25 22:00:00,Denmark,Denmark,DK,150.07,218.19,75.09,64.06,entsoe.eu,False,,2024-10-25 22:00:00
2024-10-25 23:00:00,Denmark,Denmark,DK,148.31,215.54,75.43,64.38,entsoe.eu,False,,2024-10-25 23:00:00
2024-10-26 00:00:00,Denmark,Denmark,DK,148.72,215.63,75.29,64.52,entsoe.eu,False,,2024-10-26 00:00:00
2024-10-26 01:00:00,Denmark,Denmark,DK,152.63,221.0,74.46,63.94,entsoe.eu,False,,2024-10-26 01:00:00
2024-10-26 02:00:00,Denmark,Denmark,DK,143.77,211.34,75.62,64.23,entsoe.eu,False,,2024-10-26 02:00:00
2024-10-26 03:00:00,Denmark,Denmark,DK,142.45,210.67,74.84,62.3,entsoe.eu,False,,2024-10-26 03:00:00
2024-10-26 04:00:00,Denmark,Denmark,DK,142.68,214.21,72.98,60.0,entsoe.eu,False,,2024-10-26 04:00:00
2024-10-26 05:00:00,Denmark,Denmark,DK,148.1,220.66,72.0,59.53,entsoe.eu,False,,2024-10-26 05:00:00
2024-10-26 06:00:00,Denmark,Denmark,DK,130.73,197.73,76.86,68.13,entsoe.eu,False,,2024-10-26 06:00:00
2024-10-26 07:00:00,Denmark,Denmark,DK,124.25,190.98,79.89,70.35,entsoe.eu,False,,2024-10-26 07:00:00
2024-10-26 08:00:00,Denmark,Denmark,DK,109.85,167.4,81.5,73.43,entsoe.eu,False,,2024-10-26 08:00:00
2024-10-26 09:00:00,Denmark,Denmark,DK,80.22,133.25,86.64,78.63,entsoe.eu,False,,2024-10-26 09:00:00
2024-10-26 10:00:00,Denmark,Denmark,DK,81.76,135.98,87.1,80.33,entsoe.eu,False,,2024-10-26 10:00:00
2024-10-26 11:00:00,Denmark,Denmark,DK,82.65,137.24,86.86,80.61,entsoe.eu,False,,2024-10-26 11:00:00
2024-10-26 12:00:00,Denmark,Denmark,DK,88.08,138.54,86.12,79.69,entsoe.eu,False,,2024-10-26 12:00:00
2024-10-26 13:00:00,Denmark,Denmark,DK,103.41,159.0,83.97,77.03,entsoe.eu,False,,2024-10-26 13:00:00
2024-10-26 14:00:00,Denmark,Denmark,DK,131.18,192.67,78.62,70.79,entsoe.eu,False,,2024-10-26 14:00:00
2024-10-26 15:00:00,Denmark,Denmark,DK,104.3,165.0,80.56,70.67,entsoe.eu,False,,2024-10-26 15:00:00
2024-10-26 16:00:00,Denmark,Denmark,DK,96.71,153.31,82.66,74.41,entsoe.eu,False,,2024-10-26 16:00:00
2024-10-26 17:00:00,Denmark,Denmark,DK,96.34,153.47,82.37,74.92,entsoe.eu,False,,2024-10-26 17:00:00
2024-10-26 18:00:00,Denmark,Denmark,DK,78.31,127.11,85.75,77.83,entsoe.eu,False,,2024-10-26 18:00:00
2024-10-26 19:00:00,Denmark,Denmark,DK,55.45,102.88,90.2,82.38,entsoe.eu,False,,2024-10-26 19:00:00
2024-10-26 20:00:00,Denmark,Denmark,DK,51.21,100.16,91.05,83.39,entsoe.eu,False,,2024-10-26 20:00:00
2024-10-26 21:00:00,Denmark,Denmark,DK,46.84,90.09,92.08,83.96,entsoe.eu,False,,2024-10-26 21:00:00
2024-10-26 22:00:00,Denmark,Denmark,DK,48.63,84.28,91.8,83.8,entsoe.eu,False,,2024-10-26 22:00:00
2024-10-26 23:00:00,Denmark,Denmark,DK,46.09,80.73,92.22,84.34,entsoe.eu,False,,2024-10-26 23:00:00
2024-10-27 00:00:00,Denmark,Denmark,DK,48.71,84.18,91.79,83.37,entsoe.eu,False,,2024-10-27 00:00:00
2024-10-27 01:00:00,Denmark,Denmark,DK,53.27,89.15,91.06,84.68,entsoe.eu,False,,2024-10-27 01:00:00
2024-10-27 02:00:00,Denmark,Denmark,DK,54.42,91.47,90.89,83.32,entsoe.eu,False,,2024-10-27 02:00:00
2024-10-27 03:00:00,Denmark,Denmark,DK,63.87,103.43,88.92,80.09,entsoe.eu,False,,2024-10-27 03:00:00
2024-10-27 04:00:00,Denmark,Denmark,DK,75.24,116.4,87.32,79.05,entsoe.eu,False,,2024-10-27 04:00:00
2024-10-27 05:00:00,Denmark,Denmark,DK,57.58,96.58,90.3,82.59,entsoe.eu,False,,2024-10-27 05:00:00
2024-10-27 06:00:00,Denmark,Denmark,DK,52.5,94.4,91.02,82.65,entsoe.eu,False,,2024-10-27 06:00:00
2024-10-27 07:00:00,Denmark,Denmark,DK,49.47,87.42,91.54,83.85,entsoe.eu,False,,2024-10-27 07:00:00
2024-10-27 08:00:00,Denmark,Denmark,DK,43.67,78.2,92.48,85.49,entsoe.eu,False,,2024-10-27 08:00:00
2024-10-27 09:00:00,Denmark,Denmark,DK,38.37,71.42,93.35,87.82,entsoe.eu,False,,2024-10-27 09:00:00
2024-10-27 10:00:00,Denmark,Denmark,DK,35.02,67.43,93.97,88.42,entsoe.eu,False,,2024-10-27 10:00:00
2024-10-27 11:00:00,Denmark,Denmark,DK,34.06,68.8,94.12,88.24,entsoe.eu,False,,2024-10-27 11:00:00
2024-10-27 12:00:00,Denmark,Denmark,DK,32.66,65.59,94.39,89.26,entsoe.eu,False,,2024-10-27 12:00:00
2024-10-27 13:00:00,Denmark,Denmark,DK,36.92,70.9,93.73,89.11,entsoe.eu,False,,2024-10-27 13:00:00
2024-10-27 14:00:00,Denmark,Denmark,DK,41.62,80.95,92.86,88.11,entsoe.eu,False,,2024-10-27 14:00:00
2024-10-27 15:00:00,Denmark,Denmark,DK,58.25,97.83,89.5,83.33,entsoe.eu,False,,2024-10-27 15:00:00
2024-10-27 16:00:00,Denmark,Denmark,DK,69.88,114.53,87.37,81.46,entsoe.eu,False,,2024-10-27 16:00:00
2024-10-27 17:00:00,Denmark,Denmark,DK,64.41,112.52,88.42,81.32,entsoe.eu,False,,2024-10-27 17:00:00
2024-10-27 18:00:00,Denmark,Denmark,DK,76.04,128.19,85.73,77.44,entsoe.eu,False,,2024-10-27 18:00:00
2024-10-27 19:00:00,Denmark,Denmark,DK,67.98,116.31,87.79,79.49,entsoe.eu,False,,2024-10-27 19:00:00
2024-10-27 20:00:00,Denmark,Denmark,DK,73.54,119.58,86.89,78.68,entsoe.eu,False,,2024-10-27 20:00:00
2024-10-27 21:00:00,Denmark,Denmark,DK,66.54,106.93,88.71,79.91,entsoe.eu,False,,2024-10-27 21:00:00
2024-10-27 22:00:00,Denmark,Denmark,DK,49.82,90.78,91.4,80.95,entsoe.eu,False,,2024-10-27 22:00:00
2024-10-27 23:00:00,Denmark,Denmark,DK,48.99,88.5,91.38,79.39,entsoe.eu,False,,2024-10-27 23:00:00
2024-10-28 00:00:00,Denmark,Denmark,DK,48.7,87.82,91.42,79.39,entsoe.eu,False,,2024-10-28 00:00:00
2024-10-28 01:00:00,Denmark,Denmark,DK,50.48,89.16,91.09,78.99,entsoe.eu,False,,2024-10-28 01:00:00
2024-10-28 02:00:00,Denmark,Denmark,DK,53.32,92.91,90.47,77.01,entsoe.eu,False,,2024-10-28 02:00:00
2024-10-28 03:00:00,Denmark,Denmark,DK,54.74,92.95,90.63,78.48,entsoe.eu,False,,2024-10-28 03:00:00
2024-10-28 04:00:00,Denmark,Denmark,DK,60.3,95.54,89.99,79.76,entsoe.eu,False,,2024-10-28 04:00:00
2024-10-28 05:00:00,Denmark,Denmark,DK,84.98,121.42,86.27,76.33,entsoe.eu,False,,2024-10-28 05:00:00
2024-10-28 06:00:00,Denmark,Denmark,DK,93.68,133.35,84.91,77.46,entsoe.eu,False,,2024-10-28 06:00:00
2024-10-28 07:00:00,Denmark,Denmark,DK,78.29,118.58,87.32,78.53,entsoe.eu,False,,2024-10-28 07:00:00
2024-10-28 08:00:00,Denmark,Denmark,DK,72.27,115.51,88.13,80.1,entsoe.eu,False,,2024-10-28 08:00:00
2024-10-28 09:00:00,Denmark,Denmark,DK,66.45,115.82,89.19,82.7,entsoe.eu,False,,2024-10-28 09:00:00
2024-10-28 10:00:00,Denmark,Denmark,DK,57.79,105.05,90.35,81.96,entsoe.eu,False,,2024-10-28 10:00:00
2024-10-28 11:00:00,Denmark,Denmark,DK,59.34,107.2,90.11,81.92,entsoe.eu,False,,2024-10-28 11:00:00
2024-10-28 12:00:00,Denmark,Denmark,DK,101.94,155.8,84.6,75.63,entsoe.eu,False,,2024-10-28 12:00:00
2024-10-28 13:00:00,Denmark,Denmark,DK,83.64,139.43,86.74,77.98,entsoe.eu,False,,2024-10-28 13:00:00
2024-10-28 14:00:00,Denmark,Denmark,DK,92.93,152.18,84.51,74.95,entsoe.eu,False,,2024-10-28 14:00:00
2024-10-28 15:00:00,Denmark,Denmark,DK,86.7,149.11,84.46,76.01,entsoe.eu,False,,2024-10-28 15:00:00
2024-10-28 16:00:00,Denmark,Denmark,DK,91.91,157.69,82.76,74.63,entsoe.eu,False,,2024-10-28 16:00:00
2024-10-28 17:00:00,Denmark,Denmark,DK,90.61,158.42,83.62,75.47,entsoe.eu,False,,2024-10-28 17:00:00
2024-10-28 18:00:00,Denmark,Denmark,DK,89.2,155.39,83.86,74.25,entsoe.eu,False,,2024-10-28 18:00:00
2024-10-28 19:00:00,Denmark,Denmark,DK,88.78,155.04,84.22,74.33,entsoe.eu,False,,2024-10-28 19:00:00
2024-10-28 20:00:00,Denmark,Denmark,DK,87.57,153.74,84.63,74.0,entsoe.eu,False,,2024-10-28 20:00:00
2024-10-28 21:00:00,Denmark,Denmark,DK,89.32,152.42,84.86,72.9,entsoe.eu,False,,2024-10-28 21:00:00
2024-10-28 22:00:00,Denmark,Denmark,DK,92.05,153.14,85.47,72.97,entsoe.eu,False,,2024-10-28 22:00:00
2024-10-28 23:00:00,Denmark,Denmark,DK,108.03,173.11,83.95,70.69,entsoe.eu,False,,2024-10-28 23:00:00
2024-10-29 00:00:00,Denmark,Denmark,DK,104.23,169.28,84.32,70.4,entsoe.eu,False,,2024-10-29 00:00:00
2024-10-29 01:00:00,Denmark,Denmark,DK,107.36,170.37,83.77,69.41,entsoe.eu,False,,2024-10-29 01:00:00
2024-10-29 02:00:00,Denmark,Denmark,DK,90.65,157.44,85.52,71.52,entsoe.eu,False,,2024-10-29 02:00:00
2024-10-29 03:00:00,Denmark,Denmark,DK,91.12,155.6,85.26,71.7,entsoe.eu,False,,2024-10-29 03:00:00
2024-10-29 04:00:00,Denmark,Denmark,DK,92.59,160.83,83.59,68.58,entsoe.eu,False,,2024-10-29 04:00:00
2024-10-29 05:00:00,Denmark,Denmark,DK,104.44,183.17,79.93,66.53,entsoe.eu,False,,2024-10-29 05:00:00
2024-10-29 06:00:00,Denmark,Denmark,DK,130.14,214.62,74.99,63.9,entsoe.eu,False,,2024-10-29 06:00:00
2024-10-29 07:00:00,Denmark,Denmark,DK,133.59,221.24,72.65,63.53,entsoe.eu,False,,2024-10-29 07:00:00
2024-10-29 08:00:00,Denmark,Denmark,DK,131.93,210.73,75.68,65.6,entsoe.eu,False,,2024-10-29 08:00:00
2024-10-29 09:00:00,Denmark,Denmark,DK,129.49,202.68,79.85,71.48,entsoe.eu,False,,2024-10-29 09:00:00
2024-10-29 10:00:00,Denmark,Denmark,DK,123.94,197.47,80.33,74.17,entsoe.eu,False,,2024-10-29 10:00:00
2024-10-29 11:00:00,Denmark,Denmark,DK,95.15,160.69,83.81,77.05,entsoe.eu,False,,2024-10-29 11:00:00
2024-10-29 12:00:00,Denmark,Denmark,DK,84.32,145.99,85.07,75.11,entsoe.eu,False,,2024-10-29 12:00:00
2024-10-29 13:00:00,Denmark,Denmark,DK,95.66,163.87,81.43,71.37,entsoe.eu,False,,2024-10-29 13:00:00
2024-10-29 14:00:00,Denmark,Denmark,DK,105.48,174.76,78.63,68.88,entsoe.eu,False,,2024-10-29 14:00:00
2024-10-29 15:00:00,Denmark,Denmark,DK,100.3,171.01,80.45,71.94,entsoe.eu,False,,2024-10-29 15:00:00
2024-10-29 16:00:00,Denmark,Denmark,DK,106.06,178.35,77.95,68.88,entsoe.eu,False,,2024-10-29 16:00:00
2024-10-29 17:00:00,Denmark,Denmark,DK,105.71,176.59,78.13,68.36,entsoe.eu,False,,2024-10-29 17:00:00
2024-10-29 18:00:00,Denmark,Denmark,DK,92.3,157.26,81.86,72.78,entsoe.eu,False,,2024-10-29 18:00:00
2024-10-29 19:00:00,Denmark,Denmark,DK,79.89,137.3,85.58,76.82,entsoe.eu,False,,2024-10-29 19:00:00
2024-10-29 20:00:00,Denmark,Denmark,DK,69.27,123.2,88.0,79.06,entsoe.eu,False,,2024-10-29 20:00:00
2024-10-29 21:00:00,Denmark,Denmark,DK,65.65,117.84,88.81,80.2,entsoe.eu,False,,2024-10-29 21:00:00
2024-10-29 22:00:00,Denmark,Denmark,DK,63.28,115.52,89.3,80.87,entsoe.eu,False,,2024-10-29 22:00:00
2024-10-29 23:00:00,Denmark,Denmark,DK,58.42,108.26,90.31,81.24,entsoe.eu,False,,2024-10-29 23:00:00
2024-10-30 00:00:00,Denmark,Denmark,DK,46.8,92.29,92.28,82.84,entsoe.eu,False,,2024-10-30 00:00:00
2024-10-30 01:00:00,Denmark,Denmark,DK,39.19,82.92,93.4,84.88,entsoe.eu,False,,2024-10-30 01:00:00
2024-10-30 02:00:00,Denmark,Denmark,DK,38.93,79.36,93.45,84.77,entsoe.eu,False,,2024-10-30 02:00:00
2024-10-30 03:00:00,Denmark,Denmark,DK,38.9,78.44,93.46,84.52,entsoe.eu,False,,2024-10-30 03:00:00
2024-10-30 04:00:00,Denmark,Denmark,DK,37.73,77.88,93.63,85.41,entsoe.eu,False,,2024-10-30 04:00:00
2024-10-30 05:00:00,Denmark,Denmark,DK,37.95,77.8,93.62,86.15,entsoe.eu,False,,2024-10-30 05:00:00
2024-10-30 06:00:00,Denmark,Denmark,DK,48.81,90.67,92.06,84.93,entsoe.eu,False,,2024-10-30 06:00:00
2024-10-30 07:00:00,Denmark,Denmark,DK,49.05,91.3,91.95,85.7,entsoe.eu,False,,2024-10-30 07:00:00
2024-10-30 08:00:00,Denmark,Denmark,DK,41.13,78.47,93.13,86.45,entsoe.eu,False,,2024-10-30 08:00:00
2024-10-30 09:00:00,Denmark,Denmark,DK,33.11,65.97,94.38,87.71,entsoe.eu,False,,2024-10-30 09:00:00
2024-10-30 10:00:00,Denmark,Denmark,DK,30.39,61.25,94.79,88.52,entsoe.eu,False,,2024-10-30 10:00:00
2024-10-30 11:00:00,Denmark,Denmark,DK,31.05,61.82,94.71,88.68,entsoe.eu,False,,2024-10-30 11:00:00
2024-10-30 12:00:00,Denmark,Denmark,DK,31.91,62.42,94.57,88.12,entsoe.eu,False,,2024-10-30 12:00:00
2024-10-30 13:00:00,Denmark,Denmark,DK,36.19,68.97,93.84,86.99,entsoe.eu,False,,2024-10-30 13:00:00
2024-10-30 14:00:00,Denmark,Denmark,DK,50.84,89.23,91.26,84.49,entsoe.eu,False,,2024-10-30 14:00:00
2024-10-30 15:00:00,Denmark,Denmark,DK,56.27,99.48,90.11,82.97,entsoe.eu,False,,2024-10-30 15:00:00
2024-10-30 16:00:00,Denmark,Denmark,DK,56.72,105.86,89.88,82.7,entsoe.eu,False,,2024-10-30 16:00:00
2024-10-30 17:00:00,Denmark,Denmark,DK,57.54,107.74,89.67,83.04,entsoe.eu,False,,2024-10-30 17:00:00
2024-10-30 18:00:00,Denmark,Denmark,DK,58.91,109.31,89.4,82.34,entsoe.eu,False,,2024-10-30 18:00:00
2024-10-30 19:00:00,Denmark,Denmark,DK,59.57,108.93,89.3,81.58,entsoe.eu,False,,2024-10-30 19:00:00
2024-10-30 20:00:00,Denmark,Denmark,DK,61.09,111.4,89.12,81.47,entsoe.eu,False,,2024-10-30 20:00:00
2024-10-30 21:00:00,Denmark,Denmark,DK,62.72,113.68,88.86,80.01,entsoe.eu,False,,2024-10-30 21:00:00
2024-10-30 22:00:00,Denmark,Denmark,DK,63.05,112.67,89.22,78.92,entsoe.eu,False,,2024-10-30 22:00:00
2024-10-30 23:00:00,Denmark,Denmark,DK,58.68,105.98,90.14,79.65,entsoe.eu,False,,2024-10-30 23:00:00
2024-10-31 00:00:00,Denmark,Denmark,DK,48.08,92.85,91.49,81.2,entsoe.eu,False,,2024-10-31 00:00:00
2024-10-31 01:00:00,Denmark,Denmark,DK,43.02,86.68,92.16,82.29,entsoe.eu,False,,2024-10-31 01:00:00
2024-10-31 02:00:00,Denmark,Denmark,DK,40.0,80.01,92.92,83.07,entsoe.eu,False,,2024-10-31 02:00:00
2024-10-31 03:00:00,Denmark,Denmark,DK,38.75,78.06,93.1,83.4,entsoe.eu,False,,2024-10-31 03:00:00
2024-10-31 04:00:00,Denmark,Denmark,DK,37.27,74.72,93.34,84.08,entsoe.eu,False,,2024-10-31 04:00:00
2024-10-31 05:00:00,Denmark,Denmark,DK,37.16,75.67,93.48,85.8,entsoe.eu,False,,2024-10-31 05:00:00
2024-10-31 06:00:00,Denmark,Denmark,DK,37.26,76.24,93.38,86.51,entsoe.eu,False,,2024-10-31 06:00:00
2024-10-31 07:00:00,Denmark,Denmark,DK,36.31,72.99,93.54,86.86,entsoe.eu,False,,2024-10-31 07:00:00
2024-10-31 08:00:00,Denmark,Denmark,DK,32.81,64.27,94.09,87.57,entsoe.eu,False,,2024-10-31 08:00:00
2024-10-31 09:00:00,Denmark,Denmark,DK,31.2,59.29,94.56,89.29,entsoe.eu,False,,2024-10-31 09:00:00
2024-10-31 10:00:00,Denmark,Denmark,DK,32.32,60.14,94.41,90.24,entsoe.eu,False,,2024-10-31 10:00:00
2024-10-31 11:00:00,Denmark,Denmark,DK,32.36,59.82,94.42,89.69,entsoe.eu,False,,2024-10-31 11:00:00
2024-10-31 12:00:00,Denmark,Denmark,DK,31.7,58.87,94.48,89.45,entsoe.eu,False,,2024-10-31 12:00:00
2024-10-31 13:00:00,Denmark,Denmark,DK,33.13,59.12,94.25,89.85,entsoe.eu,False,,2024-10-31 13:00:00
2024-10-31 14:00:00,Denmark,Denmark,DK,32.66,58.02,94.38,89.06,entsoe.eu,False,,2024-10-31 14:00:00
2024-10-31 15:00:00,Denmark,Denmark,DK,33.77,59.5,94.25,90.68,entsoe.eu,False,,2024-10-31 15:00:00
2024-10-31 16:00:00,Denmark,Denmark,DK,32.83,58.0,94.32,90.1,entsoe.eu,False,,2024-10-31 16:00:00
2024-10-31 17:00:00,Denmark,Denmark,DK,31.96,56.74,94.52,90.33,entsoe.eu,False,,2024-10-31 17:00:00
2024-10-31 18:00:00,Denmark,Denmark,DK,36.16,61.62,94.01,91.02,entsoe.eu,False,,2024-10-31 18:00:00
2024-10-31 19:00:00,Denmark,Denmark,DK,27.42,49.75,95.28,90.82,entsoe.eu,False,,2024-10-31 19:00:00
2024-10-31 20:00:00,Denmark,Denmark,DK,24.47,43.75,95.87,91.44,entsoe.eu,False,,2024-10-31 20:00:00
2024-10-31 21:00:00,Denmark,Denmark,DK,25.95,45.43,95.66,91.47,entsoe.eu,False,,2024-10-31 21:00:00
2024-10-31 22:00:00,Denmark,Denmark,DK,28.0,47.81,95.39,92.6,entsoe.eu,False,,2024-10-31 22:00:00
2024-10-31 23:00:00,Denmark,Denmark,DK,24.4,43.99,95.88,90.12,entsoe.eu,False,,2024-10-31 23:00:00
2024-11-01 00:00:00,Denmark,Denmark,DK,28.22,48.54,95.37,90.72,entsoe.eu,False,,2024-11-01 00:00:00
2024-11-01 01:00:00,Denmark,Denmark,DK,31.64,52.65,94.95,90.23,entsoe.eu,False,,2024-11-01 01:00:00
2024-11-01 02:00:00,Denmark,Denmark,DK,29.92,51.08,95.11,90.22,entsoe.eu,False,,2024-11-01 02:00:00
2024-11-01 03:00:00,Denmark,Denmark,DK,25.69,46.43,95.62,90.75,entsoe.eu,False,,2024-11-01 03:00:00
2024-11-01 04:00:00,Denmark,Denmark,DK,27.51,48.11,95.4,89.47,entsoe.eu,False,,2024-11-01 04:00:00
2024-11-01 05:00:00,Denmark,Denmark,DK,25.09,45.18,95.77,90.82,entsoe.eu,False,,2024-11-01 05:00:00
